cust_id,gender,age,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,Contract,MonthlyCharges,TotalCharges,Churn
3282,Male,20,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,One year,83.7,2633.3,No
3675,Male,22,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.85,193.05,No
4111,Female,24,67,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Two year,59.55,4103.9,No
7017,Female,56,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,115.1,7008.15,No
6655,Male,38,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,One year,114.35,5791.1,No
4959,Female,41,2,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.6,80.55,Yes
5046,Female,44,29,No,No phone service,DSL,Yes,No,Yes,No,Yes,Month-to-month,45,1228.65,No
7273,Male,51,3,No,No phone service,DSL,No,No,Yes,No,Yes,Month-to-month,41.15,132.2,Yes
3606,Male,64,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,106.9,1364.3,Yes
7529,Male,27,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,89.85,4925.35,No
7605,Female,18,31,No,No phone service,DSL,Yes,Yes,No,No,Yes,Two year,49.85,1520.1,No
1950,Female,65,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,One year,113.3,5032.25,No
123,Female,68,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,88.1,5526.75,No
6292,Male,69,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.9,1195.25,No
3197,Female,53,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Month-to-month,105,2007.25,No
6323,Male,55,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.35,1099.6,Yes
7014,Female,65,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.25,1732.95,No
4385,Female,65,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,94.45,1511.2,Yes
7633,Male,29,57,Yes,No,DSL,Yes,Yes,No,No,No,Two year,59.75,3450.15,No
6366,Male,38,1,No,No phone service,DSL,No,No,No,No,No,Month-to-month,24.8,24.8,Yes
4716,Male,66,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,107.05,2172.05,No
5940,Male,49,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.6,70.6,Yes
6432,Male,62,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,85.4,401.1,Yes
4484,Female,45,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,105.05,5624.85,Yes
3179,Male,27,21,Yes,No,DSL,Yes,Yes,No,No,Yes,Month-to-month,64.95,1339.8,No
8645,Male,53,14,No,No phone service,DSL,No,No,Yes,Yes,Yes,Month-to-month,55,771.95,No
4130,Female,62,5,Yes,No,DSL,No,Yes,No,No,No,Month-to-month,50.55,244.75,No
314,Female,69,6,Yes,No,DSL,Yes,Yes,No,No,No,Month-to-month,55.15,322.9,No
8229,Female,19,10,Yes,No,DSL,No,Yes,No,No,No,Month-to-month,51.2,498.25,No
2080,Female,49,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,25.4,25.4,No
9577,Female,60,68,Yes,Yes,DSL,Yes,No,No,No,No,Month-to-month,54.45,3687.75,No
9512,Male,28,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,95.15,1779.95,Yes
6202,Female,61,22,Yes,Yes,Fiber optic,No,No,No,No,No,One year,76,1783.6,No
3808,Female,49,20,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.35,927.15,No
5583,Male,34,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70,70,Yes
3488,Male,22,8,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,74.5,606.55,Yes
3580,Male,24,10,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.85,435.4,Yes
7534,Male,31,24,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,76.1,1712.7,Yes
3727,Male,65,35,Yes,No,DSL,Yes,Yes,Yes,No,No,One year,61.2,2021.2,No
2294,Male,52,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,One year,86.8,1940.8,No
4847,Female,67,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,89.35,567.8,No
1563,Female,32,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.7,220.35,No
8203,Male,69,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.25,20.25,No
6556,Female,35,71,Yes,No,Fiber optic,No,No,Yes,No,No,Two year,76.05,5436.45,No
6851,Male,32,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,100.8,3437.5,No
2985,Male,69,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-month,74.55,3015.75,No
6390,Female,54,1,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,73.6,73.6,Yes
895,Male,42,23,Yes,No,DSL,No,No,No,Yes,Yes,One year,64.9,1509.8,No
8098,Female,26,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,95.45,396.1,Yes
8266,Male,47,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,90.4,356.65,No
8181,Female,45,68,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Two year,60.3,4109,No
2240,Male,33,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,81.85,3141.7,No
1248,Male,65,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.8,1229.1,No
265,Male,25,32,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,74.9,2303.35,Yes
4115,Male,63,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Two year,75.55,2054.4,No
3167,Male,58,38,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,101.15,3741.85,No
4091,Male,67,48,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,One year,78.75,3682.45,No
1098,Female,44,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.25,19.25,No
7277,Female,65,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,Month-to-month,89.05,1886.25,No
1557,Female,20,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,115.05,4895.1,No
2799,Female,68,5,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,69.35,341.6,No
7563,Male,56,5,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,80.6,415.55,Yes
5027,Male,25,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,One year,110.05,5686.4,No
3973,Male,62,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.9,1355.1,No
2321,Female,57,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,One year,80.3,3058.65,Yes
2840,Male,59,24,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,93.15,2231.05,Yes
6745,Male,40,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,91.5,3236.35,No
5020,Female,64,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,One year,82.45,4350.1,Yes
9880,Female,35,72,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Two year,60,4264,No
8705,Male,55,1,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.8,44.8,No
7102,Female,47,9,Yes,No,DSL,Yes,No,No,No,No,One year,48.6,422.3,No
8626,Male,49,69,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Two year,60.05,4176.7,No
4983,Female,34,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,102.7,5138.1,No
5701,Female,17,11,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,82.9,880.05,No
5804,Female,37,2,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.35,139.05,Yes
5697,Female,41,28,No,No phone service,DSL,No,No,No,Yes,No,Month-to-month,35.9,973.65,No
2739,Female,57,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,82.65,1470.05,No
9385,Female,38,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.85,739.35,No
9498,Female,54,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.2,161.95,No
2379,Male,26,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,One year,94.9,4422.95,No
122,Female,34,7,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,73.85,511.25,Yes
2868,Female,52,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,80.6,155.8,Yes
4322,Male,19,68,Yes,Yes,DSL,No,Yes,Yes,No,Yes,One year,75.8,5293.95,Yes
6680,Female,67,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,104.6,4759.85,Yes
2088,Female,30,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,88.15,6148.45,No
7982,Female,23,36,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,94.8,3565.65,No
1343,Male,51,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,103.4,6603,Yes
6035,Female,64,32,Yes,No,DSL,No,Yes,No,No,No,Month-to-month,54.65,1830.1,No
6885,Female,37,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,85.75,6223.8,No
7520,Female,17,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Month-to-month,67.45,4508.65,No
9639,Male,26,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.5,1328.15,No
5924,Female,67,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.25,865,No
21,Female,69,1,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,72.1,72.1,No
2034,Female,39,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,90.4,168.2,Yes
8966,Female,70,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.45,1303.5,No
6243,Female,18,23,No,No phone service,DSL,No,No,No,Yes,Yes,Month-to-month,44.95,996.85,No
4654,Female,63,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,One year,97,6430.9,No
513,Male,51,37,Yes,Yes,DSL,Yes,No,Yes,No,No,Two year,62.8,2278.75,No
5160,Male,49,17,Yes,No,DSL,No,No,No,No,No,One year,44.6,681.4,No
4115,Female,33,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,89.15,574.35,No
219,Male,37,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,84.8,371.9,Yes
623,Female,41,21,No,No phone service,DSL,Yes,No,No,Yes,No,Month-to-month,41.9,840.1,Yes
4572,Female,69,10,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,80.25,846,Yes
3351,Female,40,16,Yes,Yes,DSL,Yes,No,No,No,No,Month-to-month,54.1,889,No
8984,Male,51,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Two year,105.25,6823.4,No
9057,Male,20,27,No,No phone service,DSL,Yes,No,No,No,No,Month-to-month,30.75,805.1,Yes
9833,Male,50,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,One year,97.1,4016.75,No
9294,Male,45,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.2,83.75,No
5229,Female,24,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Two year,98.8,3959.15,No
104,Male,39,58,Yes,No,DSL,No,No,Yes,No,No,One year,50.3,2878.55,No
5176,Female,56,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.55,945.7,No
3583,Male,37,18,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,75.9,1373.05,No
1010,Male,64,5,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,96.5,492.55,Yes
9069,Male,70,23,Yes,No,DSL,Yes,No,No,No,Yes,Month-to-month,59.95,1406,No
7302,Female,49,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.15,19.15,No
9571,Male,22,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,One year,98.65,6962.85,No
3520,Male,29,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,112.6,8126.65,No
6563,Male,26,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.6,690.25,No
259,Male,54,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,85.65,181.5,Yes
6122,Male,60,24,No,No phone service,DSL,Yes,No,No,No,No,Two year,35.75,830.8,No
2805,Female,55,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,One year,99.75,5608.4,No
6862,Male,21,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,96.1,3646.8,No
7156,Female,29,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,One year,85.1,3662.25,No
6158,Male,19,1,No,No phone service,DSL,No,No,No,No,No,Month-to-month,25.35,25.35,No
9601,Female,34,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,104.95,2566.5,Yes
2863,Female,62,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,89.65,5308.7,No
5686,Male,51,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,One year,86.75,1410.25,No
5651,Female,67,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,One year,86.2,3339.05,No
6905,Male,69,1,Yes,No,DSL,No,Yes,No,No,No,Month-to-month,50.65,50.65,Yes
8204,Male,30,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Two year,64.8,4732.35,No
5167,Male,17,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,90.85,90.85,Yes
6583,Male,25,48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,108.1,5067.45,No
4895,Male,64,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.95,214.75,Yes
533,Female,45,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,85.45,4874.7,Yes
1708,Female,69,42,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,One year,54.75,2348.45,No
8782,Male,43,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,90.4,4063,No
5522,Male,51,1,Yes,No,DSL,No,No,No,No,No,Month-to-month,44,44,No
3597,Female,18,27,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,95.6,2595.25,No
9774,Male,44,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,84.8,2309.55,No
224,Female,56,2,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.3,89.3,No
9967,Female,41,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.9,367.55,No
3951,Female,19,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,95.05,3944.5,No
2977,Female,47,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,90.05,5965.95,No
177,Male,27,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,109.9,3694.7,No
6599,Female,46,34,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,73.95,2524.45,Yes
2519,Male,28,33,No,No phone service,DSL,No,No,Yes,Yes,Yes,Month-to-month,54.6,1803.7,No
5876,Female,22,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.05,415.1,No
2277,Female,45,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.75,624.15,No
9442,Female,41,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.05,237.7,No
979,Male,20,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,99.45,7007.6,Yes
3067,Female,17,68,Yes,No,DSL,Yes,No,No,No,No,One year,55.9,3848.8,No
5495,Male,31,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.7,419.4,No
7606,Male,57,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.8,1468.75,No
4742,Male,48,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,One year,95.4,5812,No
111,Male,28,32,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,93.95,2861.45,No
4800,Female,63,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.9,19.9,Yes
7989,Male,34,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.6,19.6,Yes
334,Male,69,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,81.35,233.7,Yes
4163,Female,33,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,24.45,1066.15,No
5233,Female,50,29,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,74.95,2149.05,No
5973,Male,22,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,87.35,4473,No
1996,Female,67,48,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.65,3545.05,No
7916,Female,27,16,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,73.25,1195.75,No
4686,Male,44,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Two year,98.7,6858.9,No
5249,Female,43,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.8,1024.7,No
578,Female,69,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Month-to-month,83.3,1845.9,Yes
5564,Female,29,1,Yes,No,Fiber optic,No,No,Yes,No,No,Month-to-month,75.3,75.3,Yes
2233,Female,19,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,24.3,132.25,No
5605,Female,47,7,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,69.85,515.45,No
7663,Male,20,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,One year,100.55,2830.45,No
3935,Male,63,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,25.7,1110.5,No
8111,Female,64,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,Month-to-month,40.7,449.3,No
2055,Female,65,55,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,51.65,2838.55,No
2806,Male,26,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,One year,105.1,5376.4,No
8734,Female,19,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,85.95,858.6,No
4360,Male,46,18,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,75.6,1395.05,No
6152,Female,43,68,Yes,Yes,DSL,Yes,No,No,No,No,One year,58.25,3975.7,No
9063,Female,39,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.4,1182.55,Yes
7781,Female,34,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Two year,65.2,4784.45,No
2181,Male,61,2,Yes,No,DSL,Yes,No,Yes,No,No,Month-to-month,53.45,119.5,No
2957,Male,60,12,Yes,No,DSL,No,No,No,No,No,Month-to-month,45.4,518.9,Yes
6048,Male,62,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.75,899.45,No
2320,Female,47,26,No,No phone service,DSL,No,No,Yes,Yes,No,Month-to-month,44.45,1183.8,No
4980,Male,55,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.85,720.05,No
4376,Male,67,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,114.05,8468.2,No
5886,Male,38,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,89.85,3161.2,No
3577,Male,66,1,Yes,No,DSL,No,No,Yes,No,No,Month-to-month,55.05,55.05,No
771,Female,36,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,112.95,1882.55,No
5628,Female,20,49,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,101.55,5070.4,No
206,Female,63,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,One year,114.65,6049.5,No
2937,Female,50,18,Yes,Yes,DSL,Yes,No,No,No,Yes,Month-to-month,64.8,1166.7,No
1910,Female,68,36,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,80.4,2937.65,No
7752,Female,66,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,105.9,6396.45,Yes
4110,Female,37,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,69.55,69.55,Yes
732,Female,22,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,25.05,1270.25,No
5168,Male,24,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,94.75,759.55,No
1090,Male,47,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Two year,105.5,7611.55,No
8592,Female,50,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,24.7,1642.75,No
5760,Female,24,22,Yes,No,DSL,Yes,No,Yes,No,Yes,Month-to-month,69.75,1545.4,No
8847,Male,32,60,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,60.2,3582.4,No
256,Female,39,28,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,81.05,2227.1,Yes
4785,Female,24,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.4,1417.9,No
8313,Female,65,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,104.15,2494.65,No
5149,Male,53,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,One year,92.9,2768.35,No
942,Female,47,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Two year,80.8,2369.3,No
4237,Male,40,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20,38,No
1452,Male,32,1,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,75.1,75.1,No
4719,Male,56,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.65,100.9,No
6614,Female,16,24,Yes,No,DSL,No,Yes,No,Yes,Yes,Month-to-month,69.45,1614.05,No
880,Male,22,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,101.15,385.9,Yes
3811,Male,38,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,99.8,673.25,Yes
1480,Male,16,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,116.05,8404.9,No
2996,Male,42,70,No,No phone service,DSL,No,No,No,No,Yes,Two year,40.05,2799.75,No
9076,Male,68,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Two year,102.1,6538.45,No
5968,Male,21,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,One year,89.7,6588.95,No
8896,Female,23,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.9,868.1,No
4640,Female,44,13,Yes,No,DSL,No,No,No,No,Yes,Month-to-month,55.95,734.35,Yes
